created_at,id,retweeted_status.created_at,retweeted_status.id,retweeted_status.retweet_count,retweeted_status.user.followers_count,retweeted_status.user.friends_count,retweeted_status.user.id,retweeted_status.user.screen_name,user.followers_count,user.friends_count,user.id,user.screen_name
Tue Nov 08 13:51:49 +0000 2016,795987191734235138,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,497,444165,304,213478296,UzoAduba,40,330,1399987458,rachealg1023
Tue Nov 08 13:52:53 +0000 2016,795987459255443456,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,498,444169,304,213478296,UzoAduba,832,2178,514194599,frafo74
Tue Nov 08 13:53:22 +0000 2016,795987579359338496,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,499,444168,304,213478296,UzoAduba,60,324,3816219749,kpanch02
Tue Nov 08 13:53:58 +0000 2016,795987730123653120,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,500,444169,304,213478296,UzoAduba,369,330,1096437229,writtenbymorgan
Tue Nov 08 13:55:05 +0000 2016,795988011142049792,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,501,444170,304,213478296,UzoAduba,491,774,2516365165,666hailscience
Tue Nov 08 13:56:45 +0000 2016,795988432237502464,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,502,444171,304,213478296,UzoAduba,340,586,29289990,thesweatfete
Tue Nov 08 13:56:50 +0000 2016,795988452089233409,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,503,444171,304,213478296,UzoAduba,815,498,123078165,christeld23
Tue Nov 08 13:56:54 +0000 2016,795988470980378624,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,504,444171,304,213478296,UzoAduba,136,177,2537917441,amyeewen
Tue Nov 08 13:57:28 +0000 2016,795988611485364224,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,506,444171,304,213478296,UzoAduba,38,164,319976745,flapper2000
Tue Nov 08 13:57:29 +0000 2016,795988616753324033,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,507,444171,304,213478296,UzoAduba,2323,2102,38725369,DiosaDominicana
Tue Nov 08 13:57:46 +0000 2016,795988688597647361,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,508,444171,304,213478296,UzoAduba,76,104,276025868,craigbray
Tue Nov 08 13:58:07 +0000 2016,795988774316609536,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,510,444171,304,213478296,UzoAduba,117,127,4206536122,geochemystery
Tue Nov 08 13:58:26 +0000 2016,795988854431830016,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,511,444167,304,213478296,UzoAduba,27,226,51791016,roryeg
Tue Nov 08 13:58:40 +0000 2016,795988914217455616,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,512,444167,304,213478296,UzoAduba,141,318,59707017,BradAricW
Tue Nov 08 13:58:41 +0000 2016,795988916591611905,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,513,444171,304,213478296,UzoAduba,471,797,392213458,MattLandryMcW
Tue Nov 08 13:58:48 +0000 2016,795988948380250112,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,514,444171,304,213478296,UzoAduba,110,718,1063153632,Tim_Ros23
Tue Nov 08 13:58:59 +0000 2016,795988995595444224,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,515,444171,304,213478296,UzoAduba,1997,949,293264836,chase_august
Tue Nov 08 13:59:18 +0000 2016,795989072799940608,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,516,444167,304,213478296,UzoAduba,623,521,26399920,PennyEdmiston
Tue Nov 08 13:59:20 +0000 2016,795989083516452864,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,517,444171,304,213478296,UzoAduba,429,996,74820997,_AdvntrsofJess_
Tue Nov 08 13:59:25 +0000 2016,795989101145034752,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,518,444167,304,213478296,UzoAduba,664,196,2385883111,wadetheory
Tue Nov 08 13:59:35 +0000 2016,795989145759776768,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,520,444168,304,213478296,UzoAduba,250,379,3260003011,17Wanderlust
Tue Nov 08 13:59:42 +0000 2016,795989174214127616,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,521,444172,304,213478296,UzoAduba,369,688,110273893,katie_pooch
Tue Nov 08 13:59:46 +0000 2016,795989191935004674,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,522,444172,304,213478296,UzoAduba,2761,2949,29281201,clexalovato
Tue Nov 08 14:00:22 +0000 2016,795989343190061056,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,523,444172,304,213478296,UzoAduba,219,315,393072019,ClubKeitha
Tue Nov 08 14:00:24 +0000 2016,795989351897460736,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,524,444172,304,213478296,UzoAduba,623,709,37804947,Simplygorgejazz
Tue Nov 08 14:00:45 +0000 2016,795989437935190017,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,526,444172,304,213478296,UzoAduba,1656,1990,2165954091,mutedjoshler
Tue Nov 08 14:01:01 +0000 2016,795989504276320256,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,527,444168,304,213478296,UzoAduba,481,495,29369471,toriKh
Tue Nov 08 14:01:24 +0000 2016,795989601789673472,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,528,444168,304,213478296,UzoAduba,166,506,554094757,EarthyGirlsrEz
Tue Nov 08 14:01:29 +0000 2016,795989621993852928,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,529,444172,304,213478296,UzoAduba,145,132,137227895,AvatarApril
Tue Nov 08 14:01:49 +0000 2016,795989704952975361,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,530,444172,304,213478296,UzoAduba,189,562,190735844,Mel_Italy
Tue Nov 08 14:02:26 +0000 2016,795989861337591808,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,531,444172,304,213478296,UzoAduba,257,305,2580906410,13chesca17
Tue Nov 08 14:02:27 +0000 2016,795989866655969280,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,532,444172,304,213478296,UzoAduba,2731,418,2338417838,juljouanneau
Tue Nov 08 14:02:54 +0000 2016,795989979092623360,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,533,444172,304,213478296,UzoAduba,432,715,258625000,tjskouteris
Tue Nov 08 14:03:34 +0000 2016,795990146235662336,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,534,444172,304,213478296,UzoAduba,365,866,380668537,Rdrjs
Tue Nov 08 14:04:09 +0000 2016,795990294378455040,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,535,444173,304,213478296,UzoAduba,136,228,28034163,rachkate
Tue Nov 08 14:04:18 +0000 2016,795990332513120256,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,536,444173,304,213478296,UzoAduba,447,434,46450638,krismkelly
Tue Nov 08 14:05:04 +0000 2016,795990526562619393,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,537,444174,304,213478296,UzoAduba,488,376,96248607,Christen_Siler
Tue Nov 08 14:05:12 +0000 2016,795990556618985472,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,538,444174,304,213478296,UzoAduba,192,386,731208718600261632,mirandatubb99
Tue Nov 08 14:05:21 +0000 2016,795990596976578560,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,540,444174,304,213478296,UzoAduba,96,267,262679842,t_pren
Tue Nov 08 14:05:22 +0000 2016,795990600751448065,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,541,444174,304,213478296,UzoAduba,67,197,2835444257,lechannelchange
Tue Nov 08 14:06:03 +0000 2016,795990769958010880,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,542,444174,304,213478296,UzoAduba,440,415,216154555,_meglew
Tue Nov 08 14:06:34 +0000 2016,795990902795812864,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,543,444174,304,213478296,UzoAduba,825,751,1125359593,smileymytomlin
Tue Nov 08 14:07:01 +0000 2016,795991015136038912,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,544,444174,304,213478296,UzoAduba,204,203,377446787,BrandyHJones
Tue Nov 08 14:07:20 +0000 2016,795991094236508160,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,545,444175,304,213478296,UzoAduba,409,292,97150917,MelissaAnne729
Tue Nov 08 14:07:38 +0000 2016,795991169012527104,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,546,444175,304,213478296,UzoAduba,304,92,3069085424,timberthot
Tue Nov 08 14:07:42 +0000 2016,795991185798086656,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,547,444175,304,213478296,UzoAduba,578,679,97138226,TheCdnCat
Tue Nov 08 14:08:34 +0000 2016,795991407420960769,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,548,444175,304,213478296,UzoAduba,120,95,14720999,warriormari
Tue Nov 08 14:09:47 +0000 2016,795991711407345664,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,549,444175,304,213478296,UzoAduba,112,196,74456685,anbales
Tue Nov 08 14:10:01 +0000 2016,795991770727202816,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,550,444171,304,213478296,UzoAduba,139,481,533626482,Nishniinii
Tue Nov 08 14:10:25 +0000 2016,795991868844756992,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,551,444175,304,213478296,UzoAduba,2213,1642,97582853,noamross
Tue Nov 08 14:10:35 +0000 2016,795991911442026496,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,552,444175,304,213478296,UzoAduba,226,274,322999756,HardRockHope
Tue Nov 08 14:10:47 +0000 2016,795991961140424705,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,553,444175,304,213478296,UzoAduba,158,654,44449864,KnitterJen
Tue Nov 08 14:10:50 +0000 2016,795991975015157760,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,554,444175,304,213478296,UzoAduba,351,507,2724477037,ejrollinson
Tue Nov 08 14:10:53 +0000 2016,795991990286610432,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,555,444175,304,213478296,UzoAduba,57,167,1102618116,osbornek21
Tue Nov 08 14:11:10 +0000 2016,795992059018641408,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,557,444175,304,213478296,UzoAduba,196,243,2195338490,bryanb98
Tue Nov 08 14:11:36 +0000 2016,795992170067066881,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,558,444175,304,213478296,UzoAduba,865,471,276561398,NNLYS
Tue Nov 08 14:12:01 +0000 2016,795992275486707713,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,559,444175,304,213478296,UzoAduba,1073,304,293715700,MGarciaWrites
Tue Nov 08 14:12:03 +0000 2016,795992282100944896,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,560,444171,304,213478296,UzoAduba,1391,1171,85729577,FallonStone
Tue Nov 08 14:12:18 +0000 2016,795992345695186944,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,561,444175,304,213478296,UzoAduba,228,249,20111323,BuildngAnEmpire
Tue Nov 08 14:13:55 +0000 2016,795992750567071744,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,563,444176,304,213478296,UzoAduba,11856,2348,454501787,GrowingOWN
Tue Nov 08 14:14:24 +0000 2016,795992871476363264,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,564,444176,304,213478296,UzoAduba,1115,1184,280562915,IamMidnight38
Tue Nov 08 14:14:26 +0000 2016,795992879894298624,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,565,444176,304,213478296,UzoAduba,210,360,314019233,magdalenetvcker
Tue Nov 08 14:14:29 +0000 2016,795992895195123714,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,566,444176,304,213478296,UzoAduba,109,196,79911069,SliceAimmons
Tue Nov 08 14:14:29 +0000 2016,795992895476133890,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,566,444176,304,213478296,UzoAduba,677,2036,2186830370,oleary_abby
Tue Nov 08 14:14:30 +0000 2016,795992897619365888,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,568,444176,304,213478296,UzoAduba,134,198,2981643105,Martha_Nectaar
Tue Nov 08 14:14:37 +0000 2016,795992926106972160,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,569,444172,304,213478296,UzoAduba,273,989,271374786,rovingblonde
Tue Nov 08 14:14:52 +0000 2016,795992991387172864,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,570,444172,304,213478296,UzoAduba,327,345,265286719,girl_genius234
Tue Nov 08 14:15:25 +0000 2016,795993127676952576,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,571,444176,304,213478296,UzoAduba,57,248,250639622,Nerdyfr
Tue Nov 08 14:16:14 +0000 2016,795993333604569088,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,572,444172,304,213478296,UzoAduba,26,211,2411965352,TheJoeyHernande
Tue Nov 08 14:17:20 +0000 2016,795993613587087361,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,574,444177,304,213478296,UzoAduba,30,799,317515261,heavenlythe1
Tue Nov 08 14:17:25 +0000 2016,795993633644249088,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,575,444177,304,213478296,UzoAduba,269,456,64802988,moreofmiranda
Tue Nov 08 14:18:55 +0000 2016,795994008459890692,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,577,444178,304,213478296,UzoAduba,201,232,132307714,beyoncebrooksjr
Tue Nov 08 14:19:09 +0000 2016,795994070762090497,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,578,444178,304,213478296,UzoAduba,84,55,49455063,CharuJapan
Tue Nov 08 14:20:21 +0000 2016,795994368918388736,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,579,444179,304,213478296,UzoAduba,90,259,44036054,espfeiffer
Tue Nov 08 14:20:38 +0000 2016,795994442608033793,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,580,444181,304,213478296,UzoAduba,70,209,981366872,Maweets
Tue Nov 08 14:20:57 +0000 2016,795994523021082624,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,581,444177,304,213478296,UzoAduba,5425,5965,1078302476,montanamissoula
Tue Nov 08 14:21:15 +0000 2016,795994597306564612,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,583,444181,304,213478296,UzoAduba,2276,2285,156945996,AfricvnMonvrch
Tue Nov 08 14:21:54 +0000 2016,795994761211441154,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,584,444177,304,213478296,UzoAduba,283,665,89959371,GlenoraGoth
Tue Nov 08 14:22:22 +0000 2016,795994877200834562,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,586,444181,304,213478296,UzoAduba,38808,373,436131988,valorie_curry
Tue Nov 08 14:22:53 +0000 2016,795995009560481793,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,588,444181,304,213478296,UzoAduba,183,360,108985082,cassidyma
Tue Nov 08 14:23:38 +0000 2016,795995198115446785,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,589,444180,304,213478296,UzoAduba,1329,1932,403177024,ParisArtClub
Tue Nov 08 14:23:42 +0000 2016,795995213827227648,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,590,444176,304,213478296,UzoAduba,21,249,2203423236,RamirezCurles82
Tue Nov 08 14:24:03 +0000 2016,795995299802214401,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,591,444180,304,213478296,UzoAduba,50,113,464185086,taylordhoward1
Tue Nov 08 14:24:41 +0000 2016,795995460007821312,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,592,444179,304,213478296,UzoAduba,80,96,77877320,Miss_Lorde
Tue Nov 08 14:24:57 +0000 2016,795995526374232064,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,593,444179,304,213478296,UzoAduba,163,227,21602573,noraapena
Tue Nov 08 14:25:36 +0000 2016,795995691109625856,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,594,444176,304,213478296,UzoAduba,1,53,1519697886,lanaLscott
Tue Nov 08 14:26:17 +0000 2016,795995865777373185,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,595,444181,304,213478296,UzoAduba,1077,325,853190382,ravenclvaw
Tue Nov 08 14:28:10 +0000 2016,795996339104608258,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,596,444181,304,213478296,UzoAduba,62,176,902865733,michelle_alise
Tue Nov 08 14:29:01 +0000 2016,795996550879182848,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,596,444181,304,213478296,UzoAduba,156,29,1403294636,infamous77440
Tue Nov 08 14:29:08 +0000 2016,795996579652136960,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,597,444181,304,213478296,UzoAduba,94,145,198511650,Julielloyd102
Tue Nov 08 14:29:34 +0000 2016,795996688854949888,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,598,444181,304,213478296,UzoAduba,22,152,116991564,KrisxDiSalvo
Tue Nov 08 14:29:34 +0000 2016,795996689891000320,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,598,444181,304,213478296,UzoAduba,7720,7613,503477581,strkliam
Tue Nov 08 14:30:08 +0000 2016,795996831830380544,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,600,444181,304,213478296,UzoAduba,33676,26042,3357519597,HispanlcParents
Tue Nov 08 14:30:22 +0000 2016,795996891938951168,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,601,444181,304,213478296,UzoAduba,231,771,44019500,sj_gent
Tue Nov 08 14:30:56 +0000 2016,795997032775356416,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,603,444181,304,213478296,UzoAduba,4143,826,979385016,LeaFtLovato
Tue Nov 08 14:30:59 +0000 2016,795997048667566080,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,604,444181,304,213478296,UzoAduba,150,205,81977248,freddyp87
Tue Nov 08 14:31:35 +0000 2016,795997199226306561,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,606,444183,304,213478296,UzoAduba,149,294,2717890511,shannon_vevo
Tue Nov 08 14:32:15 +0000 2016,795997363584303104,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,607,444184,304,213478296,UzoAduba,1066,1755,281942707,FifthHarmonyDL
Tue Nov 08 14:33:18 +0000 2016,795997630950178817,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,609,444187,304,213478296,UzoAduba,205,265,997661936,jenaesitzes
Tue Nov 08 14:33:29 +0000 2016,795997676210946048,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,610,444187,304,213478296,UzoAduba,623,508,262580125,jfolantine
Tue Nov 08 14:33:53 +0000 2016,795997776110882816,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,611,444187,304,213478296,UzoAduba,70,245,33514913,DiabeticSharts
Tue Nov 08 14:34:08 +0000 2016,795997840279556096,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,612,444188,304,213478296,UzoAduba,481,679,24838527,eazyduzPITT
Tue Nov 08 14:34:29 +0000 2016,795997926652805121,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,613,444188,304,213478296,UzoAduba,85,434,105907085,BrooklynSheep
Tue Nov 08 14:34:38 +0000 2016,795997964963610624,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,614,444188,304,213478296,UzoAduba,67,514,2727458421,MalherbeMelanie
Tue Nov 08 14:34:55 +0000 2016,795998036233162753,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,615,444188,304,213478296,UzoAduba,50,114,25466856,DoubleWing
Tue Nov 08 14:35:55 +0000 2016,795998287576723456,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,616,444186,304,213478296,UzoAduba,513,2032,309436457,stockjill
Tue Nov 08 14:36:01 +0000 2016,795998312130285568,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,617,444189,304,213478296,UzoAduba,412,352,605714270,atmcabeyo
Tue Nov 08 14:36:05 +0000 2016,795998331222786048,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,618,444189,304,213478296,UzoAduba,2605,1307,26357750,SheenaMedina
Tue Nov 08 14:36:32 +0000 2016,795998443009359872,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,620,444190,304,213478296,UzoAduba,14,65,726060286487175168,shedat2
Tue Nov 08 14:36:45 +0000 2016,795998499791896577,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,621,444190,304,213478296,UzoAduba,171,571,39643881,SamanthaDanz
Tue Nov 08 14:37:02 +0000 2016,795998569182494720,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,622,444190,304,213478296,UzoAduba,490,611,2724831077,willharden_
Tue Nov 08 14:37:11 +0000 2016,795998605358366720,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,623,444190,304,213478296,UzoAduba,60,162,2587062080,orMaybe_No
Tue Nov 08 14:38:06 +0000 2016,795998839140454400,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,625,444191,304,213478296,UzoAduba,1090,5001,1414713511,brettbeletz
Tue Nov 08 14:38:14 +0000 2016,795998870803271680,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,626,444191,304,213478296,UzoAduba,3020,4145,41842642,JamesJetsOften
Tue Nov 08 14:38:29 +0000 2016,795998935789826048,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,627,444191,304,213478296,UzoAduba,134,473,23267465,marleawillis
Tue Nov 08 14:38:33 +0000 2016,795998949656195072,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,628,444191,304,213478296,UzoAduba,282,733,280514182,RachelDisc
Tue Nov 08 14:39:24 +0000 2016,795999165692203008,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,629,444191,304,213478296,UzoAduba,40,317,723202357,extralux
Tue Nov 08 14:39:52 +0000 2016,795999283585699840,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,630,444193,304,213478296,UzoAduba,385,1114,3645983835,xghugme
Tue Nov 08 14:40:37 +0000 2016,795999472543100929,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,632,444190,304,213478296,UzoAduba,208,376,198033084,_Babe_Ruthless_
Tue Nov 08 14:41:16 +0000 2016,795999636326674433,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,633,444193,304,213478296,UzoAduba,62,63,746935505980432389,dmendoz_54
Tue Nov 08 14:41:27 +0000 2016,795999681209831424,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,634,444193,304,213478296,UzoAduba,417,414,1325153066,Rikuninchen
Tue Nov 08 14:42:28 +0000 2016,795999934914904064,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,635,444193,304,213478296,UzoAduba,204,164,3014803991,amanda_linger
Tue Nov 08 14:43:22 +0000 2016,796000163596824581,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,636,444194,304,213478296,UzoAduba,191,392,828357019,nicolealban8
Tue Nov 08 14:44:26 +0000 2016,796000430916517888,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,638,444194,304,213478296,UzoAduba,19,143,262445905,dietlady3120
Tue Nov 08 14:44:58 +0000 2016,796000564438061056,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,640,444194,304,213478296,UzoAduba,867,2565,283493946,kr7290
Tue Nov 08 14:45:00 +0000 2016,796000573526982656,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,641,444191,304,213478296,UzoAduba,2606,1265,15781813,grimkat
Tue Nov 08 14:47:00 +0000 2016,796001075899809793,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,642,444195,304,213478296,UzoAduba,4897,5230,714720425801084930,EdSkipper
Tue Nov 08 14:47:19 +0000 2016,796001157084758016,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,643,444195,304,213478296,UzoAduba,2259,1096,1263236965,MykelBeyotch
Tue Nov 08 14:47:24 +0000 2016,796001179008466944,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,644,444195,304,213478296,UzoAduba,689,758,534622823,harmonicajean
Tue Nov 08 14:47:57 +0000 2016,796001315578986498,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,645,444192,304,213478296,UzoAduba,307,751,760923244660523008,Wishing4PNW
Tue Nov 08 14:48:48 +0000 2016,796001530721599488,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,646,444194,304,213478296,UzoAduba,19,83,2868026404,EZDeezey
Tue Nov 08 14:49:02 +0000 2016,796001588531830784,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,647,444197,304,213478296,UzoAduba,328,1115,192374137,someswelltrash
Tue Nov 08 14:49:10 +0000 2016,796001621318782979,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,648,444197,304,213478296,UzoAduba,2477,4985,2267700079,SojournerNow
Tue Nov 08 14:49:26 +0000 2016,796001690847617024,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,650,444194,304,213478296,UzoAduba,108,308,2609084546,sharonroselynn
Tue Nov 08 14:50:45 +0000 2016,796002019848978432,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,651,444198,304,213478296,UzoAduba,322,426,729496423,snappydragon6
Tue Nov 08 14:51:15 +0000 2016,796002147871719424,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,653,444198,304,213478296,UzoAduba,30,230,758690856660570112,Pitbullresuemom
Tue Nov 08 14:51:42 +0000 2016,796002262086746112,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,654,444198,304,213478296,UzoAduba,83,326,748921874625785856,liberalmommaof4
Tue Nov 08 14:52:04 +0000 2016,796002351375126528,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,655,444198,304,213478296,UzoAduba,256,546,4280321716,tritriona
Tue Nov 08 14:52:22 +0000 2016,796002428122439680,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,656,444200,304,213478296,UzoAduba,177,578,1474899434,Marc_JD_Cruz
Tue Nov 08 14:52:46 +0000 2016,796002529720971264,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,657,444198,304,213478296,UzoAduba,82,160,352044416,lune_de_claude
Tue Nov 08 14:52:55 +0000 2016,796002568468103169,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,658,444201,304,213478296,UzoAduba,614,505,182485619,abelxok
Tue Nov 08 14:52:57 +0000 2016,796002575271202816,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,659,444201,304,213478296,UzoAduba,309,474,20280417,meganheaney
Tue Nov 08 14:52:59 +0000 2016,796002583357825024,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,660,444201,304,213478296,UzoAduba,188,345,2966366080,elissac23
Tue Nov 08 14:53:13 +0000 2016,796002641218334722,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,661,444202,304,213478296,UzoAduba,2107,2549,42409220,jwhurter
Tue Nov 08 14:54:45 +0000 2016,796003027702480900,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,664,444201,304,213478296,UzoAduba,300,295,114316051,amandaciminoo
Tue Nov 08 14:54:58 +0000 2016,796003081909575680,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,665,444201,304,213478296,UzoAduba,355,349,50424948,AshleyGunn
Tue Nov 08 14:55:13 +0000 2016,796003145998565376,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,667,444202,304,213478296,UzoAduba,12773,14048,17787826,hillcreststjohn
Tue Nov 08 14:55:30 +0000 2016,796003216324513793,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,668,444202,304,213478296,UzoAduba,44,80,2543699428,PaperbackLea
Tue Nov 08 14:57:47 +0000 2016,796003792156327936,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,670,444202,304,213478296,UzoAduba,344,1358,189378599,CassNuffSaid
Tue Nov 08 14:58:00 +0000 2016,796003847588237312,Tue Nov 08 12:09:29 +0000 2016,795961436279336960,671,444202,304,213478296,UzoAduba,168,135,2745427151,Eclipsolan
